medal_date,athlete_name,country_code,discipline_code,event,Gold,Silver,Bronze
2021-08-08T00:00:00Z,VALENTINI Chloe,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,FOPPA Pauletta,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,LACRABERE Alexandra,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,SERCIEN UGOLIN Oceane,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,COATANEA Pauline,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,FLIPPES Laura,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,DANCETTE Blandine,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,ZAADI DEUNA Grace,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,NOCANDY Meline,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,PINEAU Allison,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,NIAKATE Kalidiatou,FRA,HBL,Women,1,0,0
2021-08-08T00:00:00Z,BOBROVNIKOVA Vladlena,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,VEDEKHINA Polina,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,VYAKHIREVA Anna,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,GORSHKOVA Polina,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,DMITRIEVA Daria,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,ILINA Ekaterina,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,KALININA Viktoriia,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,KUZNETSOVA Polina,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,MAKEEVA Kseniia,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,MANAGAROVA Iuliia,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,MIKHAYLICHENKO Elena,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,SEDOYKINA Anna,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,SEN Anna,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,SKOROBOGATCHENKO Antonina,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,FOMINA Olga,ROC,HBL,Women,0,1,0
2021-08-08T00:00:00Z,TOMAC Marta,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,JACOBSEN Marit,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,MOERK Nora,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,REISTAD Henny,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,KRISTIANSEN Veronica,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,SKOGRAND Stine,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,LUNDE Katrine,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,JOHANSEN Vilde Ingeborg,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,BREISTOEL Kristine,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,FRAFJORD Marit Malm,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,BRATTSET DALE Kari,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,BREDAL OFTEDAL Stine,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,SOLBERG ISAKSEN Sanna,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,HERREM Camilla,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,SOLBERG Silje,NOR,HBL,Women,0,0,1
2021-08-08T00:00:00Z,DYANKOVA Simona,BUL,GRY,Group All-Around,1,0,0
2021-08-08T00:00:00Z,RADUKANOVA Madlen,BUL,GRY,Group All-Around,1,0,0
2021-08-08T00:00:00Z,KIRYAKOVA Stefani,BUL,GRY,Group All-Around,1,0,0
2021-08-08T00:00:00Z,ZAFIROVA Erika,BUL,GRY,Group All-Around,1,0,0
2021-08-08T00:00:00Z,TRAETS Laura,BUL,GRY,Group All-Around,1,0,0
2021-08-08T00:00:00Z,BLIZNYUK Anastasia,ROC,GRY,Group All-Around,0,1,0
2021-08-08T00:00:00Z,SHKATOVA Angelina,ROC,GRY,Group All-Around,0,1,0
2021-08-08T00:00:00Z,TISHCHENKO Alisa,ROC,GRY,Group All-Around,0,1,0
2021-08-08T00:00:00Z,MAKSIMOVA Anastasiia,ROC,GRY,Group All-Around,0,1,0
2021-08-08T00:00:00Z,TATAREVA Anastasiia,ROC,GRY,Group All-Around,0,1,0
2021-08-08T00:00:00Z,MAURELLI Alessia,ITA,GRY,Group All-Around,0,0,1
2021-08-08T00:00:00Z,CENTOFANTI Martina,ITA,GRY,Group All-Around,0,0,1
2021-08-08T00:00:00Z,SANTANDREA Martina,ITA,GRY,Group All-Around,0,0,1
2021-08-08T00:00:00Z,DURANTI Agnese,ITA,GRY,Group All-Around,0,0,1
2021-08-08T00:00:00Z,MOGUREAN Daniela,ITA,GRY,Group All-Around,0,0,1
2021-08-08T00:00:00Z,DREWS Andrea,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,OGBOGU Chiaka,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,AKINRADEWO Foluke,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,WASHINGTON Haleigh,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,LARSON Jordan,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,WONG-ORANTES Justine,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,HILL Kimberly,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,ROBINSON Kelsey,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,BARTSCH-HACKLEY Michelle,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,HANCOCK Micha,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,POULTER Jordyn,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,THOMPSON Jordan,USA,VVO,Women,1,0,0
2021-08-08T00:00:00Z,CORREA Ana Beatriz,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,da SILVA Ana Carolina,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,MENEZES OLIVEIRA de SOUZA Ana Cris.,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,BRAIT Camila,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,de OLIVEIRA SAAD GATTAZ Caroline,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,RODRIGUES Fernanda,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,BRAGA GUIMARAES Gabriela,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,SILVA CARNEIRO Macris Fernanda,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,PEREIRA Natalia,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,MONTIBELLER Rosamaria,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,RATZKE Roberta Silva,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,CAIXETA Tandara,BRA,VVO,Women,0,1,0
2021-08-08T00:00:00Z,BJELICA Ana,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,BUSA Bianka,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,MILENKOVIC Bojana,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,MIHAJLOVIC Brankica,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,BLAGOJEVIC Jelena,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,ALEKSIC Maja,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,OGNJENOVIC Maja,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,RASIC Milena,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,POPOVIC Mina,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,POPOVIC Silvija,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,MIRKOVIC Sladjana,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,BOSKOVIC Tijana,SRB,VVO,Women,0,0,1
2021-08-08T00:00:00Z,ALEKSIC Milan,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,DEDOVIC Nikola,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,FILIPOVIC Filip,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,JAKSIC Nikola,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,LAZIC Dorde,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,MANDIC Dusan,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,MITROVIC Branislav,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,MITROVIC Stefan,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,PIJETLOVIC Dusko,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,PIJETLOVIC Gojko,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,PRLAINOVIC Andrija,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,RANDELOVIC Sava,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,RASOVIC Strahinja,SRB,WPO,Men,1,0,0
2021-08-08T00:00:00Z,ARGYROPOULOS KANAKAKIS Stylianos,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,DERVISIS Georgios,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,FOUNTOULIS Ioannis,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,GALANIDIS Konstantinos,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,GENIDOUNIAS Konstantinos,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,KAPOTSIS Marios,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,KOLOMVOS Christodoulos,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,MOURIKIS Konstantinos,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,PAPANASTASIOU Alexandros,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,SKOUMPAKIS Dimitrios,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,VLACHOPOULOS Angelos,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,ZERDEVAS Emmanouil,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,GKIOUVETSIS Konstantinos,GRE,WPO,Men,0,1,0
2021-08-08T00:00:00Z,PASZTOR Matyas,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,ANGYAL Daniel,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,ERDELYI Balazs,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,HARAI Balazs,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,HOSNYANSZKY Norbert,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,JANSIK Szilard,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,MANHERCZ Krisztian,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,MEZEI Tamas,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,"NAGY Viktor",HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,VAMOS Marton,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,VARGA Denes,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,VOGEL Soma,HUN,WPO,Men,0,0,1
2021-08-08T00:00:00Z,ZALANKI Gergo,HUN,WPO,Men,0,0,1
